,case_number,date_occurred,time_occurred,location_desc,date_reported,time_reported,type,disposition
16,2023-00069114,08/04/23,23:33,Varsity Sports Teamhouse at 4117 Stadium Dr,08/05/23,12:54,Stolen Motor Vehicle,Active/Pending
18,2023-00069194,08/05/23,18:58,Paint Branch Dr,08/05/23,18:58,Injured/Sick Person,CBE
20,2023-00069256,08/05/23,23:45,7200 block of Dartmouth Ave,08/05/23,23:45,Found/Recovered Property,Active/Pending
22,2023-00069280,08/06/23,01:20,Lot GG1,08/06/23,01:20,Suspicious Person/Auto,CBE
24,2023-00069285,08/06/23,02:34,University Blvd,08/06/23,02:34,DWI/DUI,Arrest
26,2023-00069351,08/06/23,08:46,"35, McKeldin Library at 7649 Library Ln",08/06/23,08:46,Fire,CBE
28,2023-00069425,08/06/23,17:27,4800 block of Guilford Rd,08/06/23,17:27,Suspicious Activity,Active/Pending
30,2023-00069460,08/06/23,12:30,4300 block of Rowalt Dr,08/06/23,20:40,Lost Property,CBE
32,2023-00069548,08/07/23,04:38,"PGUC, UMGC Parking Garage at 347 Ehrensberger Dr",08/07/23,05:21,Theft from Auto,Investigation Pending
34,2023-00069672,08/07/23,12:00,8900 block of Rhode Island Ave,08/07/23,12:07,Assist Other Agency / Robbery,CBE
36,2023-00069997,08/08/23,08:35,"MFRI, MFRI Office/Classroom Building at 4500 Campus Dr",08/08/23,08:42,Injured/Sick Person,CBE
38,2023-00070043,04/13/23,15:00,"Denton Area Dining Hall, Denton Dining Hall at 3951 Denton Service Ln",08/08/23,14:19,Theft,Investigation Pending
40,2023-00070644,08/03/23,08:00,4600 block of Calvert Rd,08/10/23,13:20,Theft,Investigation Pending
42,2023-00070650,08/10/23,13:40,"Drazek Circle, UMGC at 346 Ehrensberger Dr",08/10/23,13:57,Domestic,CBE
44,2023-00070663,02/16/22,08:00,"A.V. Williams Building, AV Williams at 8223 Paint Branch Dr",08/10/23,14:53,Fraud,Unfounded
46,2023-00070678,08/09/23,14:30,"48, Francis Scott, Francis Scott Key, Francis Scott Key Hall, FS Key Hall, FSK at 4282 Chapel Ln",08/10/23,17:06,Theft,Investigation Pending
48,2023-00070809,08/11/23,00:59,Baltimore Ave,08/11/23,00:59,Warrant/Summons Service,Arrest
50,2023-00070812,08/11/23,01:09,"Best Western, College Park Motel, Garden Suites at 8419 Baltimore Ave",08/11/23,01:09,DWI/DUI,Arrest
52,2023-00070990,08/11/23,11:55,"Atlantic Building, Computer & Space Sciences Building at 4254 Stadium Dr",08/11/23,11:57,Injured/Sick Person,CBE
54,2023-00071024,08/09/23,13:30,"Dairy, Stamp, Stamp Student Union, Student Union, Union at 3972 Campus Dr",08/11/23,13:56,Theft,Investigation Pending
56,2023-00071030,08/08/23,06:30,"Atlantic Building, Computer & Space Sciences Building at 4254 Stadium Dr",08/11/23,14:43,Theft from Auto,Unfounded
58,2023-00071246,08/12/23,01:43,University Blvd,08/12/23,01:43,DWI/DUI,Arrest
60,2023-00071420,08/12/23,15:00,4500 block of College Ave,08/12/23,15:09,Assist Other Agency / Assault,CBE
62,2023-00071422,08/12/23,16:03,4300 block of Knox Rd,08/12/23,16:03,Recovered Stolen Motor Vehicle,Arrest
64,2023-00071589,08/13/23,03:12,"39, Van Munching, Van Munching Hall at 7699 Mowatt Ln",08/13/23,03:12,DWI/DUI,Arrest
66,2023-00072251,08/14/23,19:00,"7, Pocomoke, Pocomoke Building, Police, UMDPS, UMPD at 7569 Baltimore Ave",08/15/23,02:04,Dept Property Damage/Loss,Active/Pending
68,2023-00072401,08/12/23,13:00,Lot 14c,08/15/23,15:14,Stolen Motor Vehicle,Investigation Pending
70,2023-00072408,08/15/23,15:20,4500 block of College Ave,08/15/23,15:57,Assist Other Agency / Theft,CBE
72,2023-00072691,08/16/23,11:40,"81, Wind Tunnel Building at 8167 Paint Branch Dr",08/16/23,11:43,Assault,CBE
74,2023-00072699,08/05/23,12:00,"Cole, Cole Field House, Cole Student Activities Building, Driscoll Center at 4090 Union Dr",08/16/23,13:33,Stolen Motor Vehicle,Active/Pending
76,2023-00072714,06/16/23,08:00,7600 block of Regents Dr,08/16/23,15:15,Theft,Investigation Pending
78,2023-00072774,08/16/23,18:15,"A James Clark Hall, A. James Clark Hall, A.J. Clark Hall, Clark, Clark Hall at 8278 Paint Branch Dr",08/16/23,20:45,Theft,Investigation Pending
80,2023-00073103,08/17/23,20:50,Lakeland Rd,08/17/23,20:55,Assist Other Agency / Death Investigation,CBE
82,2023-00073316,08/18/23,08:05,1000 block of Hampton Park Blvd,08/18/23,08:32,Dept Property Damage/Loss,CBE
84,2023-00073376,08/17/23,20:00,Lot 8,08/18/23,13:56,Theft from Auto,Investigation Pending
86,2023-00073388,08/18/23,14:15,7100 block of 51st Ave,08/18/23,14:37,Injured Officer,CBE
88,2023-00073389,08/18/23,08:00,"DOTS, Lot B, Lot RR, PG2, RDG, Regents Drive Parking Garage, WAM Lab at 8056 Regents Dr",08/18/23,14:49,Theft,Warrant Issued
90,2023-00073668,08/19/23,09:13,3400 block of Tulane Dr,08/19/23,09:13,Emergency Petition,CBE
92,2023-00073682,08/19/23,11:09,Tyser Tower at 8197 Fieldhouse Dr,08/19/23,11:09,Injured/Sick Person,CBE
94,2023-00073703,08/18/23,04:00,8500 block of 49th Ave,08/19/23,13:47,Assist Other Agency / Robbery,CBE
96,2023-00073885,08/20/23,00:26,University Blvd,08/20/23,00:26,DWI/DUI,Arrest
98,2023-00074239,08/21/23,00:54,Baltimore Ave,08/21/23,00:54,DWI/DUI,Arrest
100,2023-00074317,10/29/22,18:00,340 block of Ehrensberger Dr,08/21/23,09:41,Theft,Investigation Pending
102,2023-00074374,08/21/23,14:00,"Litton, Police Services & Training Facility at 7147 51st Ave",08/21/23,15:04,Injured Officer,CBE
104,2023-00074400,08/20/23,14:00,"Club House, Golf Course Club House at 3800 Golf Course Rd",08/21/23,17:13,Vandalism,Active/Pending
106,2023-00074459,08/21/23,20:25,300 block of West Pratt St,08/21/23,21:48,Other Incident,CBE
108,2023-00074549,08/22/23,01:17,University Blvd,08/22/23,01:17,DWI/DUI,Arrest
110,2023-00074624,08/22/23,04:50,"Microbiology, Microbiology Building at 4062 Campus Dr",08/22/23,05:12,Injured/Sick Person,CBE
112,2023-00074819,08/22/23,23:11,4600 block of Knox Rd,08/22/23,23:42,Assist Other Agency / Other,CBE
114,2023-00074888,08/23/23,01:34,University Blvd,08/23/23,01:34,DWI/DUI,Arrest
116,2023-00074990,08/23/23,08:32,Field Hockey & Women's Lacrosse Stadium at 8483 Paint Branch Dr,08/23/23,08:32,Hazardous Condition,CBE
118,2023-00075048,08/23/23,13:38,"Church of Jesus Christ of Latter-day Saints, Latter Day Saints, LDS Church at 7601 Mowatt Ln",08/23/23,13:38,Assist Fire Department,CBE
120,2023-00075101,08/23/23,19:01,Alpha Phi Sorority at 7402 Princeton Ave,08/23/23,19:11,Damage to State Property,CBE
122,2023-00075123,08/23/23,21:43,8400 block of Baltimore Ave,08/23/23,21:43,Assist Other Agency (Title IX Related) / Indecent Exposure,CBE
124,2023-00075127,08/23/23,22:52,North Gate at 4306 Campus Dr,08/23/23,22:52,Recovered Stolen Property,CBE
126,2023-00075360,08/24/23,13:13,"61, Queen Anne, Queen Anne's Hall at 7645 Preinkert Dr",08/24/23,13:13,Warrant/Summons Service,Arrest
128,2023-00075399,08/24/23,19:30,Lot U1,08/24/23,19:30,Injured/Sick Person,CBE
130,2023-00075423,08/24/23,21:00,4300 block of Knox Rd,08/24/23,21:08,Assist Other Agency / Other,CBE
132,2023-00075659,08/24/23,17:32,"Pyon Chen, Pyon-Chen Hall at 8097 La Plata Dr",08/25/23,09:20,Theft,Arrest
134,2023-00075714,08/25/23,14:30,"83, J.M. Patterson Building, JM Patterson, JM Patterson Building at 4356 Stadium Dr",08/25/23,14:30,Trespassing,CBE
136,2023-00075715,08/25/23,14:42,8300 block of Baltimore Ave,08/25/23,14:42,Assist Other Agency / Indecent Exposure,CBE
138,2023-00075717,08/25/23,15:09,Campus Dr,08/25/23,15:09,DWI/DUI,Arrest
140,2023-00075719,08/25/23,14:00,7800 block of Alumni Dr,08/25/23,15:00,Theft,Investigation Pending
142,2023-00075751,08/23/23,18:00,"Comcast Center, Xfinity, Xfinity Center at 8500 Paint Branch Dr",08/25/23,18:07,Stolen Motor Vehicle,CBE
144,2023-00075770,08/22/23,19:00,9800 block of Good Luck Rd,08/25/23,18:59,Assist Other Agency / Other,CBE
146,2023-00075785,08/25/23,19:53,"68, Eppley, Eppley Recreation Center, ERC at 4128 Valley Dr",08/25/23,19:53,Injured/Sick Person,CBE
148,2023-00075811,08/25/23,22:14,"32, Montgomery, Montgomery Hall at 7570 Regents Dr",08/25/23,22:14,Trespassing,Summons Issued
150,2023-00075851,08/25/23,01:17,"Ellicott, Ellicott Hall at 4052 Stadium Dr",08/26/23,01:17,Injured/Sick Person,CBE
152,2023-00075858,08/26/23,02:35,4200 block of Farm Dr,08/26/23,02:35,Injured/Sick Person,CBE
154,2023-00075983,08/26/23,13:49,"Leonardtown, Leonardtown #201, Leonardtown Leonardtown Office Building at 4725 Rossborough Ln",08/26/23,13:49,Injured/Sick Person,CBE
156,2023-00076060,08/26/23,19:48,"Alpha Delta Pi Sorority, Alpha Delti Pi at 4535 College Ave",08/26/23,19:48,Injured/Sick Person,CBE
158,2023-00076088,08/26/23,21:30,"Pyon Chen, Pyon-Chen Hall at 8097 La Plata Dr",08/26/23,22:58,Check on the Welfare,CBE
160,2023-00076217,08/27/23,09:45,7200 block of Baltimore Ave,08/27/23,09:47,Assist Other Agency / Shoplifter,CBE
162,2023-00076252,08/27/23,12:28,4200 block of Farm Dr,08/27/23,12:28,Check on the Welfare,CBE
164,2023-00076297,08/27/23,10:30,8100 block of Baltimore Ave,08/27/23,15:47,Assist Other Agency / Theft,CBE
166,2023-00076310,08/27/23,16:30,"31, Garrett, Garrett Hall at 7570 Calvert Service Ln",08/27/23,16:52,Stolen Motor Vehicle,Active/Pending
168,2023-00076366,08/27/23,22:07,"PGUC, UMGC Parking Garage at 347 Ehrensberger Dr",08/27/23,22:07,Other Incident,CBE
170,2023-00076552,08/28/23,09:01,3500 block of University Blvd,08/28/23,09:01,Recovered Stolen Property,Active/Pending
172,2023-00076554,08/25/23,09:46,"52, Clarence M. Mitchell, Jr. Building, Mitchell Building, North Administration at 7999 Regents Dr",08/28/23,09:10,Other Incident,Active/Pending
174,2023-00076607,08/26/23,09:00,"Cole, Cole Field House, Cole Student Activities Building, Driscoll Center at 4090 Union Dr",08/28/23,15:05,Theft,Investigation Pending
176,2023-00076629,01/06/22,08:32,"Benjamin, Benjamin Bldg, Benjamin Building at 3942 Campus Dr",08/28/23,16:13,Hate Bias Incident,Active/Pending
178,2023-00076694,08/28/23,19:00,"68, Eppley, Eppley Recreation Center, ERC at 4128 Valley Dr",08/28/23,21:31,Theft,Investigation Pending
180,2023-00076877,08/29/23,10:47,McKeldin Mall,08/29/23,10:47,Animal Complaint,CBE
182,2023-00076915,08/29/23,01:00,4500 block of Hartwick Rd,08/29/23,14:20,Assist Other Agency / Burglary,Active/Pending
184,2023-00076920,08/29/23,15:10,"35, McKeldin Library at 7649 Library Ln",08/29/23,15:11,Injured/Sick Person,CBE
186,2023-00076938,08/29/23,16:30,"Leonardtown, Leonardtown #201, Leonardtown Leonardtown Office Building at 4725 Rossborough Ln",08/29/23,17:02,Theft,Investigation Pending
188,2023-00076946,08/24/23,12:00,"7, Pocomoke, Pocomoke Building, Police, UMDPS, UMPD at 7569 Baltimore Ave",08/29/23,17:41,Dept Property Damage/Loss,Active/Pending
190,2023-00077011,08/29/23,20:56,"Comcast Center, Xfinity, Xfinity Center at 8500 Paint Branch Dr",08/29/23,20:56,Disorderly Conduct,CBE
192,2023-00077042,08/29/23,22:43,4500 block of College Ave,08/29/23,22:43,Injured/Sick Person,CBE
194,2023-00077186,08/30/23,09:50,7600 block of Mowatt Ln,08/30/23,09:52,Suspicious Person/Auto,CBE
196,2023-00077187,08/29/23,17:00,"Dairy, Stamp, Stamp Student Union, Student Union, Union at 3972 Campus Dr",08/30/23,10:00,Other Incident,Active/Pending
198,2023-00077199,08/30/23,10:30,Baltimore Ave,08/30/23,10:41,Assist Other Agency / Assault,Active/Pending
200,2023-00077227,08/30/23,11:30,"Club House, Golf Course Club House at 3800 Golf Course Rd",08/30/23,13:14,Theft from Auto,Active/Pending
202,2023-00077229,08/30/23,13:46,Biomolecular Sciences Building at 8314 Paint Branch Dr,08/30/23,13:46,Hazardous Condition,CBE
204,2023-00077308,08/30/23,18:33,Adelphi Rd,08/30/23,18:33,DWI/DUI,Arrest
206,2023-00077320,08/30/23,19:53,Hartwick Rd,08/30/23,19:53,Suspicious Person/Auto,CBE
208,2023-00077323,08/30/23,13:00,"35, McKeldin Library at 7649 Library Ln",08/30/23,20:49,Fraud,Investigation Pending
210,2023-00077563,08/31/23,14:00,Xfinity Visitor Lot,08/31/23,14:42,Theft,Active/Pending
212,2023-00077566,08/28/23,14:19,4100 block of Campus Dr,08/31/23,15:26,Telephone/EMail Misuse,Active/Pending
214,2023-00077595,08/21/23,12:00,3400 block of Tulane Dr,08/31/23,16:18,Extortion,CBE
216,2023-00077619,08/31/23,17:00,"26, South Campus Dining Hall at 7093 Preinkert Dr",08/31/23,17:33,Fraud,Active/Pending
218,2023-00077666,08/31/23,18:40,"68, Eppley, Eppley Recreation Center, ERC at 4128 Valley Dr",08/31/23,20:32,Theft,Active/Pending
0,2023-00077748,09/01/23,00:52,4500 block of College Ave,09/01/23,00:52,Injured/Sick Person,CBE
2,2023-00077767,09/01/23,02:02,945 at 4400 Calvert Rd,09/01/23,02:02,Injured/Sick Person,CBE
4,2023-00077780,09/01/23,02:40,"Lot HH, PG1, ULG, Union Lane Garage, Union Lane Parking Garage at 4170 Union Ln",09/01/23,02:47,Stolen Motor Vehicle,Investigation Pending
6,2023-00077834,09/01/23,02:00,Cumberland Hall at 4250 Farm Dr,09/01/23,09:03,Vandalism,Active/Pending
8,2023-00077860,08/31/23,19:28,"Oakland, Oakland Hall at 3912 Denton Service Ln",09/01/23,10:12,Assault,Investigation Pending
10,2023-00077879,09/01/23,02:30,Cumberland Hall at 4250 Farm Dr,09/01/23,13:12,Hate Bias Incident,Active/Pending
12,2023-00077946,09/01/23,18:47,I 95 N @ Exit 130,09/01/23,18:59,Dept Property Damage/Loss,CBE
14,2023-00078005,08/31/23,15:13,"Dairy, Stamp, Stamp Student Union, Student Union, Union at 3972 Campus Dr",09/01/23,21:42,Harassment/Stalking,Active/Pending
16,2023-00078050,09/01/23,22:58,Knox Rd,09/01/23,22:58,Disorderly Conduct,Arrest
18,2023-00078090,09/02/23,00:56,Princeton Ave,09/02/23,00:56,Alcohol Violation,Arrest
20,2023-00078099,09/02/23,01:25,8000 block of La Plata Dr,09/02/23,01:25,Injured/Sick Person,CBE
22,2023-00078100,09/02/23,01:30,4500 block of College Ave,09/02/23,01:30,Emergency Petition,CBE
24,2023-00078203,09/02/23,12:59,8100 block of La Plata Dr,09/02/23,12:59,Domestic,CBE
26,2023-00078320,09/02/23,20:13,Knox Rd,09/02/23,20:13,Injured/Sick Person,CBE
28,2023-00078376,09/02/23,22:52,7300 block of Baltimore Ave,09/02/23,22:52,Assault,CBE
30,2023-00078400,09/03/23,00:47,7600 block of Preinkert Dr,09/03/23,00:47,Other Service Call,CBE
32,2023-00078401,09/03/23,00:58,4400 block of Lehigh Rd,09/03/23,00:58,Injured/Sick Person,CBE
34,2023-00078406,09/03/23,01:32,4300 block of Hartwick Rd,09/03/23,01:32,Injured/Sick Person,CBE
36,2023-00078537,09/03/23,01:45,Ellicott Quad,09/03/23,12:51,Other Incident,CBE
38,2023-00078652,09/03/23,18:51,4200 block of Farm Dr,09/03/23,18:51,Injured/Sick Person,CBE
40,2023-00078653,09/03/23,11:45,Yahentamitsi at 4136 Stadium Dr,09/03/23,19:08,Theft,Active/Pending
42,2023-00078937,09/03/23,21:00,"Denton Area Dining Hall, Denton Dining Hall at 3951 Denton Service Ln",09/04/23,15:17,Theft,Investigation Pending
44,2023-00078967,09/04/23,17:36,Lot LL5,09/04/23,17:36,CDS Violation,Juvenile Arrest
46,2023-00079007,09/04/23,20:02,"62, St Marys Hall, St. Mary, St. Mary's, St. Mary's Hall at 3949 Campus Dr",09/04/23,20:02,Emergency Petition,CBE
48,2023-00079190,09/01/23,18:00,"Cole, Cole Field House, Cole Student Activities Building, Driscoll Center at 4090 Union Dr",09/05/23,08:56,Theft,Active/Pending
50,2023-00079228,09/05/23,11:30,"Dairy, Stamp, Stamp Student Union, Student Union, Union at 3972 Campus Dr",09/05/23,12:14,Fraud,CBE
52,2023-00079252,09/05/23,15:00,"Edward St. John Learning and Teaching Center, ESJ at 4131 Campus Dr",09/05/23,16:18,Other Incident,Active/Pending
54,2023-00079257,09/05/23,09:30,Lot 1f,09/05/23,16:25,Theft,Investigation Pending
56,2023-00079260,08/31/23,19:00,4100 block of Campus Dr,09/05/23,17:27,Peeping Tom (Title IX Related),Investigation Pending
58,2023-00079286,09/05/23,20:00,"98, Centreville, Centreville Hall at 4243 Valley Dr",09/05/23,22:05,Injured/Sick Person,CBE
60,2023-00079290,09/05/23,22:00,"Elkton, Elkton Hall at 3981 Denton Service Ln",09/05/23,22:10,Injured/Sick Person,CBE
62,2023-00079343,09/06/23,00:15,3900 block of Campus Dr,09/06/23,00:36,Injured/Sick Person,CBE
64,2023-00079456,09/06/23,15:24,"Brendan Iribe Center, Iribe Center at 8125 Paint Branch Dr",09/06/23,15:24,Injured/Sick Person,CBE
66,2023-00079636,09/07/23,00:09,3900 block of Denton Service Ln,09/07/23,00:09,CDS Violation,CBE
68,2023-00079670,09/07/23,02:15,3900 block of Denton Service Ln,09/07/23,02:48,Burglary,Active/Pending
70,2023-00079735,09/06/23,22:30,"A James Clark Hall, A. James Clark Hall, A.J. Clark Hall, Clark, Clark Hall at 8278 Paint Branch Dr",09/07/23,10:04,Theft,Active/Pending
72,2023-00079747,09/06/23,21:00,Hagerstown Hall at 8075 Hagerstown Dr,09/07/23,10:52,Theft,Active/Pending
74,2023-00079759,09/03/23,16:00,"Comcast Center, Xfinity, Xfinity Center at 8500 Paint Branch Dr",09/07/23,13:51,Stolen Motor Vehicle,Active/Pending
76,2023-00079761,09/07/23,02:00,4300 block of Hartwick Rd,09/07/23,14:38,Assist Other Agency / Trespassing,CBE
78,2023-00079762,08/26/23,23:50,"Lot 19, Lot U2, MLG, Mowatt Garage, Mowatt Lane Garage, Mowatt Lane Parking Garage, PG5 at 7591 Mowatt Ln",09/07/23,14:29,Theft,Active/Pending
80,2023-00079763,09/05/23,09:00,7500 block of Yale Ave,09/07/23,15:22,Other Incident,Active/Pending
82,2023-00079781,09/07/23,16:55,"Denton Area Dining Hall, Denton Dining Hall at 3951 Denton Service Ln",09/07/23,17:00,Injured/Sick Person,CBE
84,2023-00079819,09/07/23,19:41,"DOTS, Lot B, Lot RR, PG2, RDG, Regents Drive Parking Garage, WAM Lab at 8056 Regents Dr",09/07/23,19:41,Injured/Sick Person,CBE
86,2023-00079921,09/08/23,00:26,College Ave,09/08/23,00:26,Alcohol Violation,Arrest
88,2023-00079926,09/08/23,00:48,"A James Clark Hall, A. James Clark Hall, A.J. Clark Hall, Clark, Clark Hall at 8278 Paint Branch Dr",09/08/23,00:48,Emergency Petition,CBE
90,2023-00079993,09/08/23,03:30,3800 block of Stadium Dr,09/08/23,03:30,Injured/Sick Person,CBE
92,2023-00080059,09/08/23,11:07,"83, J.M. Patterson Building, JM Patterson, JM Patterson Building at 4356 Stadium Dr",09/08/23,11:07,Injured/Sick Person,CBE
94,2023-00080062,09/08/23,11:39,Yahentamitsi at 4136 Stadium Dr,09/08/23,11:39,Injured/Sick Person,CBE
96,2023-00080066,09/08/23,12:01,4200 block of Lehigh Rd,09/08/23,12:01,Injured/Sick Person,CBE
98,2023-00080068,09/07/23,13:00,3800 block of Stadium Dr,09/08/23,12:51,Theft,Investigation Pending
100,2023-00080076,09/08/23,14:46,4200 block of Farm Dr,09/08/23,14:46,Check on the Welfare,CBE
102,2023-00080079,09/08/23,03:00,"96, Cambridge, Cambridge Hall at 4230 Farm Dr",09/08/23,15:14,Theft,Active/Pending
104,2023-00080152,09/08/23,19:40,4200 block of Campus Dr,09/08/23,19:42,Injured/Sick Person,CBE
106,2023-00080220,09/09/23,00:39,"Clarice Smith Performing Arts Center, CSPAC at 8270 Alumni Dr",09/09/23,02:19,Dept Property Damage/Loss,Active/Pending
108,2023-00080228,09/09/23,02:50,Campus Dr,09/09/23,02:53,Injured/Sick Person,CBE
110,2023-00080263,09/09/23,06:00,College Ave,09/09/23,06:05,Disorderly Conduct,Arrest
112,2023-00080266,09/09/23,00:45,"Leonardtown #246, Leonardtown at 7575 Yale Ave",09/09/23,07:19,Burglary,Investigation Pending
114,2023-00080309,09/08/23,21:00,"14, Harford Hall at 7660 Regents Dr",09/09/23,11:58,Theft,Active/Pending
116,2023-00080399,09/09/23,19:07,"Lot 19, Lot U2, MLG, Mowatt Garage, Mowatt Lane Garage, Mowatt Lane Parking Garage, PG5 at 7591 Mowatt Ln",09/09/23,19:07,Alcohol Violation,CBE
118,2023-00080404,09/09/23,19:56,Lot Z,09/09/23,19:56,Injured/Sick Person,CBE
120,2023-00080405,09/01/23,08:30,"Commons 6, SCC 6, South Campus Commons 6 at 6901 Preinkert Dr",09/09/23,19:59,Theft,Investigation Pending
122,2023-00080413,09/09/23,21:35,"Capital One Field, Football Stadium, SECU Stadium",09/09/23,21:35,Theft,Active/Pending
124,2023-00080447,09/10/23,00:49,"Comcast Center, Xfinity, Xfinity Center at 8500 Paint Branch Dr",09/10/23,00:49,Injured/Sick Person,CBE
126,2023-00080453,09/10/23,01:49,Baltimore Ave,09/10/23,01:49,Disorderly Conduct,Arrest
128,2023-00080457,09/10/23,01:30,7000 block of Preinkert Dr,09/10/23,01:43,Injured/Sick Person,CBE
130,2023-00080467,09/10/23,02:00,7300 block of Baltimore Ave,09/10/23,02:15,Injured/Sick Person,CBE
132,2023-00080471,09/10/23,02:00,Jenifer St / Western Ave,09/10/23,02:23,Assist Other Agency / Check on the Welfare,CBE
134,2023-00080780,09/09/23,23:00,4000 block of Stadium Dr,09/10/23,22:51,Vandalism,Active/Pending
136,2023-00080920,09/08/23,14:00,"69, Wicomico, Wicomico Hall at 7218 Preinkert Dr",09/11/23,09:37,Theft,Active/Pending
138,2023-00080981,09/11/23,10:00,"Ellicott, Ellicott Hall at 4052 Stadium Dr",09/11/23,13:14,Suspicious Activity,Active/Pending
140,2023-00081009,09/11/23,10:30,10000 block of Baltimore Ave,09/11/23,15:14,Assist Other Agency / Burglary,CBE
142,2023-00081081,05/13/23,00:00,University Courtyard #7 at 8700 Boteler Ln,09/11/23,20:02,Harassment/Stalking (Title IX Related),Active/Pending
144,2023-00081359,09/12/23,13:00,7100 block of Baltimore Ave,09/12/23,13:03,Assist Other Agency / Other,CBE
146,2023-00081365,09/12/23,08:19,Ridge Rd / Henderson Corner Rd,09/12/23,13:33,Accident - Departmental,CBE
148,2023-00081451,09/12/23,22:21,7200 block of Preinkert Dr,09/12/23,22:21,CDS Violation,CBE
